algae,Cropland,Population,Temperature,Precipitation,Solar_radiation,Vapor_pressure,Wind_speed,Urban_extent,Elevation,Slope,SOC,Irrigation,N_fertilizer,Manure,P_fertilizer,Land_cover,Aridity_index,Evapo_transpiration,Cattle,Chiken,Goat,Pig,Sheep,GDP_per,GDP,HDI,Human_footprint,Dist_to_WWTP
0,0,4996.377197,23.9,10,25418.5,1.835,3.85,40.240398,0.375,0.145933,0,0,15.408,26.771,4.872,22,1363.5,1705,0,0,0,0,0,5696.026367,3984825344,0.569,1,0.066459
0,0,106.736923,21.525,13.5,23455,1.605,2.525,0.02935,579.5,18.889614,40.875959,0.227921,7.628,15.479,1.593,12,3883.5,1387.5,1461.515503,192859.3125,258.37793,0,2835.041748,7273.589355,98902568,0.572,0.824132,0.025897
0,1,12631.34351,30.275,2,29501,0.68,4.4,74.50885,547,0.571513,6,0.002118,0,0.71,0,13,382.75,2966,5.870466,5.998237,1.038533,27.899698,1.446422,38381.44531,3610278656,0.845538,1,0.020872
0,2,4388.153503,30.349999,2,29471,0.69,4.4,52.792,519.25,0.322086,5.5,0.002903,0,0.71,0,13.5,377.5,2976.5,5.48548,5.604872,0.970426,26.070034,1.351565,38381.44531,4569058816,0.845538,1,0.004462
0,2,1830.339345,30.225,2,29439.5,0.6875,4.4,28.018725,516.5,0.784736,2,0.002903,0,0.71,0,13.25,384,2965.5,5.48548,5.604872,0.970426,26.070034,1.351565,38381.44531,4569058816,0.845538,1,0.02267
0,6,0.578135,30.3,2,29515.75,0.6925,4.4,0,483,3.602469,2.75,0.006175,0,0.445,0,12,386.25,2985.25,6.399475,6.53876,1.132119,30.413837,1.576764,38381.44531,59015796,0.845538,1,0.015884
0,0,205.931762,30.45,2,29503.75,0.69,4.4,4.482667,481.75,0.619827,2,0.002136,0,0.445,0,8.5,379,2996,6.536992,6.679269,1.156447,31.067392,1.610646,38381.44531,2236458496,0.845538,1,0.000909
0,0,1578.940437,30.475,2,29514.75,0.695,4.4,25.0793,475.625,0.847648,7.5,0.002136,0,0.445,0,8.25,378.25,3002.5,6.536992,6.679269,1.156447,31.067392,1.610646,38381.44531,2236458496,0.845538,1,0.000462
0,0,3509.842712,22.1,9.5,25943,1.82,3.9,30.463551,1.75,0.175954,35,0.445016,2.649,31.784,0.994,22,1855.5,1613.5,1961.918091,58898.46875,5538.36084,1.02682,1891.807617,3587.503906,498879424,0.458,1,0.170601
0,32,21218.40869,22.45,10,25937.5,1.7975,3.9,31.344975,5.5,0.32129,76,0.178789,2.649,31.784,0.994,22,3772.75,1654,2394.473389,71884.15625,6759.435059,1.253209,2308.905029,3587.503906,2278670592,0.458,1,0.221214
0,3,317.569992,19,257,16967.75,1.66,2.4,4.297775,632.625,7.259086,68.5,0.042989,1.485,36.147999,0.744,4,16370.75,1161.5,254.853546,30427.89648,3.361302,665.55426,2.905971,25833.53906,445087552,0.817364,1,0.367087
0,0,309.169388,18.475,255.75,16927.75,1.61,2.525,0.2115,741.5,9.470654,67.5,0.042989,1.485,36.147999,0.744,4,16549,1143.25,254.853546,30427.89648,3.361302,665.55426,2.905971,25833.53906,445087552,0.817364,1,0.350674
0,0,4816.580811,21.75,234.25,16409.75,1.875,2.25,38.0959,82.625,5.415848,50,0.008069,5.002,16.107,2.525,16,13520.75,1189.5,171.155273,27379.00195,3.931297,205.469345,1.117537,26395.98438,9292095488,0.814571,1,0.101982
0,0,4817.562134,22.4,240.5,16243.25,1.895,2.125,71.032675,49.875,1.629202,0,0.011856,5.002,16.107,2.525,16,13342,1223.25,134.447388,24268.81445,3.376089,179.652344,0.866138,26395.98438,14336607232,0.814571,1,0.081361
1,0,121.048765,20.85,12.5,27478,1.09,3.1,0.081167,798,9.4114,33.474284,0,0,0,0,4,3839.25,1764.5,146.429047,10956.61231,333.528168,1510.886719,506.965881,23754.98242,2493440.5,0.733,0.673971,0.15134
1,0,101.786821,19.525,16,27152,0.9475,3,0,1047.25,14.839733,30.248488,0,0,0,0,4,4636.75,1691,146.429047,10956.61231,333.528168,1510.886719,506.965881,23754.98242,2493440.5,0.733,0.673971,0.136942
0,76,418.821457,23.95,12,25421.75,1.645,3.2,0,91.875,0.427867,25,0.925475,10.144,32.671001,3.884,16,3515.75,1841,2332.638428,112050.2422,536.658203,1.416968,7106.009766,3587.503906,103607824,0.458,0.803904,0.575787
0,92,306.856697,24.075,12,25164.25,1.625,3.2,0,95.75,1.450632,36,0.980985,10.144,32.671001,3.884,16,2958.5,1887.75,1510.375854,37750.36328,993.195923,1.44523,6188.386719,2534.654541,60633524,0.458,0.486501,0.270031
0,58,9992.306053,22.75,13,25366.25,1.475,3.1,9.6674,420.125,3.173285,36.75,0,7.324,31.280001,2.845,22,2928.25,1873.25,1702.887817,26341.45117,2626.558105,1.130848,10306.17285,2534.654541,1808427904,0.458,1,0.121057
0,86,186.046024,22.05,9,24761.25,1.54,3.25,0,165,0.502483,42.5,1,10.622,29.219,4.079,16,2392.75,1804.5,1283.207397,90247.42188,1513.182251,1.430126,4935.608398,3587.503906,27491738,0.458,0.210627,0.857051
0,7,10520.44885,32.299999,0,27937,1.08,3.7,4.730266,41.5,0.651882,35.360888,0.15005,22.857,16.773001,4.667,16,566.25,2711.75,1971.311279,17991.98438,319.536163,0,1930.821167,11515.50098,341809632,0.572,1,0.021384
0,7,7425.367798,32.400002,0,27978.75,1.09,3.85,13.1152,39.5,0.739989,31.559206,0.149919,22.857,16.773001,4.667,16,564.25,2731.25,1211.57605,15202.85645,461.718109,0,1619.019775,11515.50098,1853428864,0.572,1,0.004516
0,0,11832.29273,32.825,0,27865.25,1.09,3.8,85.117734,39.5,0.365547,42.390366,0,22.857,16.773001,4.667,22,596,2710,1958.896362,17956.91602,322.532227,0,1926.822021,11515.50098,25875912704,0.572,1,0.078212
0,2,14973.05151,32.900002,0,27831,1.09,3.75,82.050499,42.25,0.725462,35.710653,0,22.857,16.773001,4.667,22,646.25,2650.75,1975.135986,18026.89258,320.156128,0,1934.567261,11515.50098,13879920640,0.572,1,0.115464
0,5,15233.32788,32.875001,0,27856,1.095,3.8,69.571348,39.625,0.586066,32.245865,0,22.857,16.773001,4.667,22,592.5,2714.25,1975.135986,18026.89258,320.156128,0,1934.567261,11515.50098,13879920640,0.572,1,0.152724
0,17,5371.58905,33,0,28027,1.11,4,11.8931,35.5,0.171156,23.074911,0.142687,20.386999,6.963,4.162,16.5,550.75,2805.5,1935.639771,17666.41406,313.754059,0,1895.882324,11515.50098,2934453760,0.572,1,0.06749
0,17,21348.61475,32.799999,0,27922.25,1.1,3.825,16.288501,37.5,0.794276,35.14026,0.735258,22.857,16.773001,4.667,15.5,550.25,2765.25,1977.034424,18044.21875,320.463867,0,1936.427002,11515.50098,304356256,0.572,1,0.149091
0,21,16500.68677,32.900002,0,27900.75,1.11,3.8,12.116666,35.125,0.187019,26.904912,0.486374,20.386999,6.963,4.162,16.5,573.5,2734,1977.034424,18044.21875,320.463867,0,1936.427002,11515.50098,859781120,0.572,1,0.119694
0,4,4920.573463,32.799999,0,27975.25,1.11,3.975,58.140533,36,0.192434,28.753151,0.486374,27.912001,7.675,5.699,16,562,2755.5,1977.034424,18044.21875,320.463867,0,1936.427002,11515.50098,859781120,0.572,1,0.136013
0,27,3117.460625,32.675,0,28020,1.11,4.1,1.629033,34.375,0.58056,35.572788,0.486374,27.912001,7.675,5.699,12,539.75,2784.25,1977.034424,18044.21875,320.463867,0,1936.427002,11515.50098,859781120,0.572,1,0.156109
0,39,377.466209,32.5,0,27951.5,1.11,3.9,0,34.625,0.6062,38.152912,0.869893,27.912001,7.675,5.699,16,543.75,2765,1978.933105,18061.54883,320.771606,0,1938.286377,11515.50098,147575632,0.572,1,0.121621
0,0,1815.663795,27.700001,89,22327.5,2.365,3.9,97.395134,130.5,0.538921,29.5,0,4.203,12.127,0.989,22,4971.5,1872,232.69519,236.843506,31.230799,0.519404,30.702908,33053.77734,10768719872,0.848323,1,0.09169
0,0,0.44849,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,20281.53711,49959864,0.695723,0,0.069276
0,0,976.000008,18.766666,10.333333,20799.33333,1.623333,4.933333,3.19955,55.5,6.475404,48.175632,0,0,0,0,13.5,3142.75,1419,0,0,0,0,0,20281.53711,49959864,0.695723,0,0.058453
0,1,1413.847862,27.55,86.75,23131.25,2.3675,3.9,47.773033,130.125,0.795267,37.75,0.009808,4.203,12.127,0.989,4,4942.5,1871,258.792542,263.406097,34.733414,0.577657,34.146317,33053.77734,3997200896,0.848323,1,0.128206
0,1,594.023491,26.925,86,23482.75,2.3725,3.9,37.051734,127.75,0.474487,41,0.064615,18.171,19.204,3.924,4,5109.25,1813,258.792542,263.406097,34.733414,0.577657,34.146317,33053.77734,1895764736,0.848323,1,0.115834
0,56,4177.860229,24.075,0,27709,2.0725,3.975,7.288467,10.125,0.555685,14.700387,0.448388,36.929001,11.695,4.704,9.5,3045.75,1835.5,5788.035156,265641.6563,154.199051,1145.313843,1698.874634,19795.64063,2658696704,0.785,1,0.047785
0,67,3991.017822,24.175001,0,27614.5,2.0275,3.85,0.472133,21,0.380231,14.739418,0.688546,36.929001,11.695,4.704,9.5,3051,1843.5,8957.517578,402521.1875,257.712982,1740.705811,2553.911377,19795.64063,619770048,0.785,1,0
0,57,4002.183716,24.175001,0,27575.5,2.02,3.7,2.0917,29.25,0.531378,14.546458,0.688546,36.929001,11.695,4.704,16,3059,1845.25,8957.517578,402521.1875,257.712982,1740.705811,2553.911377,19795.64063,619770048,0.785,1,0.01287
0,44,4167.966003,24.299999,0,27366.25,1.965,3.15,6.724,50,0.766348,14.508659,0.569264,8.468,23.283001,3.854,14,3062,1843.75,1285.674805,109306.8359,865.285461,0,7697.049805,2841.424561,598777216,0,1,0.04622
0,16,1701.677948,24.225,0,27361.5,1.925,3.15,40.224701,77.375,1.412765,21.087427,0.569264,8.468,23.283001,3.854,16,3107.75,1842.25,1285.674805,109306.8359,865.285461,0,7697.049805,2841.424561,598777216,0,1,0.059993
0,44,3744.92218,24.349999,0,27298.25,1.96,3.125,12.995775,50.5,0.714074,14.511552,0.569264,8.468,23.283001,3.854,9.5,3090.75,1828.25,1285.674805,109306.8359,865.285461,0,7697.049805,2841.424561,598777216,0,1,0.058298
0,30,7361.789917,24.225,0,27500.75,1.9625,3.275,16.4558,52,1.018037,15.131196,0.445719,67.678001,56.478001,8.415,15,3024.25,1851,6241.905273,330663.7188,565.542419,1335.6521,5388.539063,19795.64063,2689152512,0.785,1,0.038752
0,73,4099.821228,32.675,48,23996.25,2.2525,1.875,0.1296,211.375,0.474703,27.477968,0.694228,73.653,42.283001,7.099,20,3193.5,1757.75,10597.97363,186329.9844,6045.927734,0,6429.854004,2758.585205,122845712,0.443954,1,0.296156
0,19,15410.3125,33.200001,42.5,24080.25,2.2375,1.75,16.100599,208.375,0.692336,32.091715,0.010791,73.653,42.283001,7.099,22,2856.75,1800.25,7047.605957,129950.2578,3357.566162,0,3508.365234,2758.585205,5591756800,0.443954,1,0.186233
0,2,16302.63965,33.275,41.25,23985.75,2.23,1.85,41.8901,205.375,0.374803,31.127872,0,73.653,42.283001,7.099,22,2762.25,1816.5,0,0,0,0,0,2758.585205,10096738304,0.443954,1,0.164541
0,82,11391.56177,33.15,41,23973.5,2.23,1.975,1.527133,206.625,0.154387,32.8851,0.257807,73.653,42.283001,7.099,19,2714,1817.75,11229.30762,201347.5938,5976.19873,0,6315.226074,2758.585205,303760448,0.443954,1,0.146114
0,72,16742.35376,33.175,40.75,23907.5,2.23,2.075,1.76125,204.625,0.344207,30.626816,0.257807,73.653,42.283001,7.099,16,2695.25,1821,11229.30762,201347.5938,5976.19873,0,6315.226074,2758.585205,303760448,0.443954,1,0.129446
0,85,7297.655457,33.200001,39,24048,2.23,1.9,0.435067,199.875,0.229081,24.437521,0.143045,73.653,42.283001,7.099,20,2544,1809.5,7798.798828,148355.2656,3215.751953,0,3303.850586,2758.585205,1671389824,0.443954,1,0.08638
0,85,11765.92944,33.200001,38.5,24180.25,2.23,2.075,0.8893,200.375,0.199378,27.204552,0.143045,73.653,42.283001,7.099,18,2503.75,1827.25,7798.798828,148355.2656,3215.751953,0,3303.850586,2758.585205,1671389824,0.443954,1,0.075144
0,0,2386.641403,26.349999,146.75,21375,2.59,3.6,52.246833,6.75,0.58939,85,0,5.967,2.361,2.321,18.5,7394.25,1686.75,79.434296,80.834267,6.440717,0.562111,1.699127,37222.83984,1660783616,0.833472,1,0.017813
0,0,1400.877869,26,153.5,21940.5,2.62,3.85,35.384367,5.375,0.347155,120.25,0,0.785,3.705,0.263,20,7645,1662.75,188.244171,20.284473,3.91413,0.825715,2.350986,37222.83984,284058272,0.833472,1,0.016595
0,0,24.858013,26,154,22086,2.63,3.9,4.589767,0.625,0.142399,20,0.003984,0.785,3.705,0.263,20,1904,1671,303.595367,178.973129,50.699963,10.436157,13.649426,37222.83984,250162736,0.833472,1,0.050071
0,0,1148.851241,26.175001,156.5,21625,2.6225,3.8,27.039467,9.5,0.685428,43.75,0.018848,0.785,3.705,0.263,17.5,7521,1694,334.603241,202.694107,57.529633,11.840785,15.41027,37222.83984,1093253120,0.833472,1,0.049932
0,0,1891.172012,26.150001,156,21826,2.63,3.875,30.051766,5.25,0.35492,101.25,0,0.785,3.705,0.263,22,7511.25,1692.75,0,0,0,0,0,37222.83984,1492819968,0.833472,1,0.049931
0,0,2001.474228,26.200001,156.5,21464.5,2.6275,3.825,52.120867,8.125,0.508197,113,0,0.785,3.705,0.263,22,7500.5,1693.25,0,0,0,0,0,37222.83984,1492819968,0.833472,1,0.061399
0,0,2223.439438,26.200001,156,21479.33333,2.63,3.9,71.025902,5.875,0.557384,19.666667,0,0.785,3.705,0.263,18,5606.75,1694.666667,0,0,0,0,0,37222.83984,1492819968,0.833472,1,0.068627
0,0,2348.517349,26.200001,155,21757.33333,2.63,3.9,48.005024,4.625,0.461321,9,0,0.785,3.705,0.263,20,5610,1698.333333,0,0,0,0,0,37222.83984,1492819968,0.833472,1,0.074428
0,46,47267.8584,33.525,39.25,23756.5,2.31,1.725,56.249875,209.5,0.437532,19.691924,0,59.324001,41.909,9.24,22,3650.75,1979.25,0,0,0,0,0,4184.003418,17660536832,0.697651,1,0.000277
0,51,77794.24609,33.700001,45,23777.5,2.31,1.8,16.926934,205.25,0.404037,23.705521,0,59.324001,41.909,9.24,22,3697.5,1995.5,0,0,0,0,0,4184.003418,27552180224,0.697651,1,0.029143
0,41,34838.69092,33.574999,46.75,23789.5,2.305,1.85,38.556524,204.875,0.320598,23.570067,0,59.324001,41.909,9.24,22,3664,2005.75,0,0,0,0,0,4184.003418,27552180224,0.697651,1,0.004937
0,29,57431.46094,33.599998,46.75,23936.5,2.3075,2.2,12.0055,201.625,0.161963,18.544405,0.009805,59.324001,41.909,9.24,22,3679,2028.5,0,0,0,0,0,4184.003418,17001165824,0.697651,1,0.012604
0,33,26670.65247,33.599998,46.5,23813,2.3,1.9,36.433,199.875,0.252298,25.431814,0.009805,59.324001,41.909,9.24,22,3716.5,2005,0,0,0,0,0,4184.003418,17001165824,0.697651,1,0.038612
0,0,849.054519,27.025,178.75,21232,2.55,2.6,49.275666,36.125,0.782826,40.666667,0.012605,1.6,20.783001,0.213,10.75,6832.5,1788,402.776886,264.619263,29.249308,11.02499,6.672021,37222.83984,4715679744,0.833472,1,0.044652
0,1,6002.481674,27,180,21154.75,2.55,2.6,59.809374,38,0.324401,29,0.014705,1.6,20.783001,0.213,8.5,6873.5,1782.25,748.027649,221.760406,26.243078,9.383569,6.20315,37222.83984,2371954944,0.833472,1,0.042503
0,0,968.315479,0,0,0,0,0,20.6701,0.125,0.144952,64.333333,0,1.015,9.202,0.139,20,0,0,0,0,0,0,0,37222.83984,485477856,0.833472,0,0.100747
0,0,143.269213,26.6,152,22080,2.67,4,15.2791,0.5,0.316915,66,0,14.178,42.389,2.396,22,1661.5,1772,0,0,0,0,0,37222.83984,1060969344,0.833472,0,0.079967
1,2,37.33658,17.425,134.5,17998,1.46,1.95,0,2464,8.728203,142.237124,0.043242,0,3.574,0,2.5,6981.75,1341.5,418.276825,4440.221191,152.192276,6.30283,11.612199,2332.949219,72495640,0.492294,0.311669,0.149407
1,3,37.347898,17.85,143,18001.25,1.485,1.9,0,2423.125,11.768015,77.56399,0.075007,0,3.574,0,4,7168.25,1366.5,359.758728,4113.991699,101.55294,9.533569,7.89907,2332.949219,217227280,0.492294,0.442236,0.119388
1,0,37.35355,17.925,147.75,17976.75,1.4875,1.9,0,2422.375,11.866264,61.923944,0.075007,0,3.574,0,2.5,7299.25,1376.5,359.758728,4113.991699,101.55294,9.533569,7.89907,2332.949219,217227280,0.492294,0.442236,0.10513
1,0,37.359204,18.4,149.5,17982.5,1.5275,1.825,0,2344.75,8.967308,43.443581,0.075007,0,3.574,0,16,7263,1392.25,359.758728,4113.991699,101.55294,9.533569,7.89907,2332.949219,217227280,0.492294,0.442236,0.091688
0,18,33.676856,18,161.75,18019.25,1.535,1.5,0,2369.125,7.537555,95.923077,0.11794,0,5.88,0,9.25,8142.75,1378.25,802.48053,2272.854736,0.088463,16.061861,0.435767,2332.949219,17866632,0.492294,0.3912,0.199576
0,0,1372.904892,18.2,155.25,17946,1.5225,1.875,0.0476,2352.375,12.459525,48.657518,0.075007,0,3.574,0,13,7488.75,1386,359.758728,4113.991699,101.55294,9.533569,7.89907,2332.949219,217227280,0.492294,0.442236,0.092343
0,9,475.249268,18.7,171.5,17912,1.5675,1.75,0,2298.875,7.749142,64.293928,0.11794,0,5.88,0,16,8333.25,1406.5,802.48053,2272.854736,0.088463,16.061861,0.435767,2332.949219,17866632,0.492294,0.3912,0.163111
0,0,379.183517,18.45,167.75,17944.25,1.5375,1.725,0,2355.125,9.251653,49.316422,0.050671,0,5.88,0,3.25,8171.25,1405.5,1200.989136,1211.871216,0.568043,31.373457,0.246893,2332.949219,33727016,0.492294,0.33071,0.146945
1,0,1862.577026,18.25,163.75,18112.75,1.4975,1.475,0,2420,18.319895,73.398866,0.075007,0,3.574,0,4,7710,1412,359.758728,4113.991699,101.55294,9.533569,7.89907,2332.949219,217227280,0.492294,0.442236,0.069155
0,0,851.05175,18.6,190.25,17985,1.5525,1.5,0,2347.125,10.922043,43.888685,0.08361,0,5.88,0,10,9036,1404.5,1473.112793,2983.180908,0.506249,37.670391,0.051032,2332.949219,67383480,0.492294,0.413675,0.142028
0,0,4069.884094,27.4,218.333333,20984.66667,2.71,4.3,70.307999,3.875,0.365375,14,0,1.7,0.715,0.303,20,5948.5,1920.333333,0,0,0,0,0,37222.83984,372362496,0.833472,0,0.004915
0,0,6812.107361,27.05,235,21635.5,2.73,4.1,58.945268,9.125,0.647424,4,0,3.129,0,1.075,20,8039.75,1853.25,0,0,0,0,0,37222.83984,3288306432,0.833472,0,0.076783
0,0,16547.51489,27.4,242,19983,2.7275,4,97.70295,10.25,0.357663,4,0,3.129,0,1.075,16.75,7879.5,1902.75,0,0,0,0,0,37222.83984,15426766848,0.833472,1,0.012312
0,0,11971.73474,27.299999,240.75,20244.75,2.73,4.05,98.773849,11.25,0.63538,4,0,3.129,0,1.075,17.5,7894.75,1895.5,0,0,0,0,0,37222.83984,15426766848,0.833472,1,0.003665
1,0,25005.03394,27.266666,240.666667,20344.66667,2.726667,4.1,83.077532,11.25,0.882597,4,0,3.129,0,1.075,20,5881.5,1898.333333,0,0,0,0,0,37222.83984,15426766848,0.833472,1,0
0,37,2032.098694,26.150001,210.25,18706.25,2.8875,3.775,11.470533,12.875,0.758507,154.370674,0.234387,18.17,19.291,3.511,16,13514,1343.25,462.68454,114137.2734,128.810669,11627.0127,0.454275,9456.370117,2766989056,0.687998,1,0.076448
0,27,2278.465393,26.150001,214.5,18541.25,2.8825,3.65,28.125566,23.875,0.884613,146.049805,0.234387,18.17,19.291,3.511,15.25,13699.25,1339,462.68454,114137.2734,128.810669,11627.0127,0.454275,9456.370117,2766989056,0.687998,1,0.061355
0,44,2278.775146,26.1,216.75,18500.5,2.865,3.525,6.214,46.125,0.703869,113.842407,0.234387,18.17,19.291,3.511,16,13689,1342,462.68454,114137.2734,128.810669,11627.0127,0.454275,9456.370117,2766989056,0.687998,1,0.059036
0,44,2279.084656,26.1,219.75,18500,2.8525,3.425,21.170434,59.25,0.727188,111.225742,0.234387,18.17,19.291,3.511,16,13660,1343.75,462.68454,114137.2734,128.810669,11627.0127,0.454275,9456.370117,2766989056,0.687998,1,0.072704
0,45,2279.39386,26.1,223.25,18521.75,2.8425,3.45,13.590734,74.375,0.675414,111.56455,0.271311,18.17,19.291,3.511,16,13662.75,1345.75,544.67688,134363.5469,151.637207,13687.43652,0.534777,9456.370117,3880231680,0.687998,1,0.087419
0,31,2234.302185,26.1,230.75,18480.5,2.825,3.2,17.980633,96.125,0.564434,110.033142,0.271311,18.17,19.291,3.511,16,13972.75,1339,544.67688,134363.5469,151.637207,13687.43652,0.534777,9456.370117,3880231680,0.687998,1,0.08014
0,17,5862.118164,26.025,241.5,18433.25,2.8075,2.95,24.2425,117,0.656699,111.119793,0.271311,18.17,19.291,3.511,16,14405.25,1337,544.67688,134363.5469,151.637207,13687.43652,0.534777,9456.370117,3880231680,0.687998,1,0.076658
0,2,3315.390045,27.775,265,15199.25,2.9875,1.9,3.1374,2.25,0.831036,38.56564,1,73.585999,43.514,14.539,15,12983,1280.25,35.190781,84078.28906,0,16124.72852,0,1502.890503,765018240,0.524162,1,0.053226
0,1,19720.42285,27.9,259,15180.75,2.99,1.825,40.263268,0,0.149933,39.701537,0.220663,86.999001,103.294998,16.820999,15,12612.25,1295.75,18.918282,145321.6875,0,11148.45313,0,1502.890503,3429287680,0.524162,1,0.059399
0,0,64857.46021,28.05,267.75,14959,3,1.775,42.689233,0.5,0.25766,40.064264,0,86.999001,103.294998,16.820999,16,13095.25,1292,0,0,0,0,0,1502.890503,10934210560,0.524162,1,0
0,0,126184.7148,28,270.25,14875,2.995,1.6,67.283125,5.25,0.531054,37.485671,0,86.999001,103.294998,16.820999,16,13365.25,1277,0,0,0,0,0,1502.890503,10934210560,0.524162,1,0.012781
0,0,65826.95215,27.975,265.75,14830.5,3,1.9,37.0958,1.625,0.446406,37.662177,0.067758,86.999001,103.294998,16.820999,16,12777.25,1296.5,0,0,0,0,0,1502.890503,19863523328,0.524162,1,0
0,0,25560.98218,27.925,268.25,14788.75,2.995,1.875,48.880067,8.75,0.886424,37.959957,0.061323,86.999001,103.294998,16.820999,16,12894.5,1295.25,14.386439,130362.5234,0,8969.585938,0,1502.890503,6026578944,0.524162,1,0.004118
0,0,5024.310425,27.75,271.25,14841,3.0025,1.9,31.383833,3.25,0.744312,40.19311,0.377071,86.999001,103.294998,16.820999,13.5,13015.25,1290.25,19.847904,179851.5,0,12374.6709,0,1502.890503,1303945984,0.524162,1,0.023995
0,0,9135.452393,27.925,275.5,15013.5,3.01,1.825,26.047399,0.5,0.174116,40.052606,0.076584,86.999001,103.294998,16.820999,15,13275.5,1301,27.396072,190558.1875,0,13310.00781,0,1502.890503,1858401664,0.524162,1,0.058869
0,11,5025.51001,28.6,428,16626.5,3.355,3.15,5.16185,4.25,0.565053,69.51379,0.631541,85.819,102.311996,8.396,16,6753.5,1637,11239.82031,187585.7344,14391.69336,21.298771,484.978455,1432.354126,1086882944,0.386,1,0.616302
0,26,5834.725464,28.6,431,16500.75,3.355,2.7,21.55535,6.625,0.427378,69.543142,0.631541,85.819,102.311996,8.396,19,13620.75,1631.5,11239.82031,187585.7344,14391.69336,21.298771,484.978455,1432.354126,1086882944,0.386,1,0.595695
1,16,6708.637451,28.6,434,16548.25,3.3575,2.9,30.674067,8.375,0.287198,89.823315,0.631541,85.819,102.311996,8.396,16,13657,1634.75,11239.82031,187585.7344,14391.69336,21.298771,484.978455,1432.354126,1086882944,0.386,1,0.575315
1,21,3323.013489,28.700001,440.5,16602.5,3.36,3.1,4.2564,4.625,0.569808,91.635043,0.838259,85.819,102.311996,8.396,16,13684.25,1642.25,15751.26563,217688.9844,16804.99414,200.407867,532.804382,1432.354126,202174240,0.386,1,0.538962
0,0,5879.249634,27.225,338,15357,3.0125,3.1,40.012701,111.375,11.105941,0,0,0,0,0,13,15196.25,1357.25,289.434082,228260.7344,121.596954,29784.04297,3.555467,26974.38867,20078841856,0.781,0,0.029936
0,0,3410.035706,26.8,336.25,15385.5,2.96,3.175,10.179834,217.75,12.873965,0,0,0,0,0,4,15322,1337.25,289.434082,228260.7344,121.596954,29784.04297,3.555467,26974.38867,20078841856,0.781,0,0.045533
0,0,3473.244385,27.4,341.5,15349.5,3.04,3.025,16.839951,60.625,4.007655,0,0,0,0,0,11.5,15344.25,1357.75,289.434082,228260.7344,121.596954,29784.04297,3.555467,26974.38867,20078841856,0.781,0,0.028866
0,0,85400.15454,27.475,346.25,15280,3.0575,2.725,46.776966,37.875,4.583528,0,0,0,0,0,16,15573.75,1352.25,289.434082,228260.7344,121.596954,29784.04297,3.555467,26974.38867,20078841856,0.781,0,0.0122
0,0,117360.1846,27.6,349.666667,15220.33333,3.073333,2.466667,45.111734,9.625,0.937726,0,0,0,0,0,20,11731.25,1354.333333,0,0,0,0,0,26974.38867,5976223232,0.781,0,0
0,0,139947.1816,26.925,353.5,15379.5,2.985,3.05,73.244635,190.25,11.415005,0,0,0,0,0,18.75,15967.75,1339.75,208.641464,164544.0469,87.654388,21470.125,2.562994,26974.38867,53563084800,0.781,0,0.02107
0,0,153169.001,27.725,370,15275.25,3.0725,2.55,93.0641,22.875,1.565262,0,0,0,0,0,16,16631.25,1361,0,0,0,0,0,26974.38867,1.14E+11,0.781,0,0.037598
1,1,1318.363356,24,14.25,23165.5,2.165,4.1,6.0457,91.375,2.150976,72,0,0,0,0,23,3662.25,1835.25,434.242859,36.852661,54.130878,99.068642,53.213116,41782.57813,159128736,0.890089,0.427714,0.179448
0,0,282.666515,23.8,40.5,22183,2.185,4.1,0.0515,31.25,4.350494,0,0,0,0,0,21.5,4751.5,1771,434.241974,36.852585,54.130764,99.068428,53.213005,41782.57813,72246536,0.890089,0.404122,0.224981
0,0,218.767487,24.075,26.75,22390.75,2.2025,4.1,4.308633,15.625,2.865087,99,0,0,0,0,22.25,8022.25,1807,491.181702,41.68486,61.22863,112.058731,60.190533,41782.57813,182425232,0.890089,0.456714,0.212798
1,0,688.639096,24.725,27.75,23037.5,2.21,4.175,3.546633,7.75,0.714668,89.25,0,0,0,0,23,4186.25,1909.75,0,0,0,0,0,41782.57813,175902224,0.890089,0,0.015924
0,2,1611.96365,24.675,24,22986.25,2.205,4.15,0.9992,16.25,1.854576,80,0,0,0,0,9.25,5640,1899,698.386536,59.269596,87.057892,159.330643,85.581871,41782.57813,331303520,0.890089,1,0.001669
1,4,8.210184,24.95,28.75,23028,2.2025,4.2,6.978567,33.625,1.183477,72,0,0,0,0,12,3696.75,1945.5,591.828796,50.226421,73.774872,135.020477,72.524055,41782.57813,1092304000,0.890089,1,0
1,1,456.104051,25.3,26,23020.33333,2.216667,4.2,0.6893,14.5,1.460578,71.5,0,0,0,0,14.5,2764.5,1981,648.882996,55.068409,80.887001,148.03688,79.515617,41782.57813,122457328,0.890089,0.471796,0
0,3,2459.711416,25.175,21.25,23268.5,2.2075,4.15,1.23565,35.125,2.429808,51.75,0,0,0,0,9.5,3459.25,1983.75,0,0,0,0,0,41782.57813,102230488,0.890089,0,0.004263
1,0,17408.52539,25.575,43.75,22888.5,2.2,4.8,66.192534,27.375,2.531463,67.25,0,0,0,0,20.5,5414.75,2097.25,177.896957,0,51.57045,206.100418,95.309052,41782.57813,8156512768,0.890089,1,0.036361
